               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.097115,            0.017114,            0.012257,          0.00061627,            0.041535,          0.00085978,          0.00018587,             0.13451,           0.0064166,            0.021531,             0.00712,             0.00712,             0.00712
                  34,            0.095603,            0.017025,            0.012108,          0.00058956,             0.03682,          0.00069868,          0.00013792,             0.13557,            0.006291,            0.022219,             0.00703,             0.00703,             0.00703
                  35,            0.094748,            0.017214,            0.011924,             0.55819,           0.0081281,           0.0010098,          0.00023374,             0.13328,           0.0066292,            0.020119,             0.00694,             0.00694,             0.00694
                  36,            0.093967,            0.016852,            0.011952,          0.00059231,            0.040234,          0.00083554,          0.00019079,             0.13435,           0.0064964,            0.021325,             0.00685,             0.00685,             0.00685
                  37,            0.092724,            0.017058,            0.011634,          0.00059693,            0.040234,          0.00089074,          0.00020375,             0.13409,           0.0065416,            0.020378,             0.00676,             0.00676,             0.00676
                  38,            0.091387,            0.016967,            0.011585,             0.89068,           0.0017882,           0.0010045,          0.00022675,             0.13401,           0.0065553,            0.020116,             0.00667,             0.00667,             0.00667
                  39,            0.090998,            0.017084,            0.011463,           0.0023665,            0.016175,           0.0010965,          0.00023901,             0.13417,           0.0065442,             0.02033,             0.00658,             0.00658,             0.00658
                  40,            0.090815,             0.01698,            0.011331,             0.67046,           0.0045517,           0.0011351,          0.00026696,             0.13381,           0.0065841,             0.02101,             0.00649,             0.00649,             0.00649
                  41,            0.089525,            0.016811,             0.01119,             0.66999,           0.0035764,           0.0010914,            0.000265,              0.1337,           0.0066345,            0.020348,              0.0064,              0.0064,              0.0064
                  42,             0.08896,            0.016888,            0.011008,             0.78182,           0.0035764,           0.0012407,          0.00027702,              0.1341,           0.0066456,            0.020602,             0.00631,             0.00631,             0.00631
                  43,            0.088246,            0.017009,            0.011008,             0.67134,           0.0044705,           0.0015669,          0.00036789,              0.1335,           0.0067038,            0.020285,             0.00622,             0.00622,             0.00622
                  44,            0.087627,            0.016694,            0.010947,             0.67018,           0.0039015,           0.0013286,          0.00031025,             0.13408,           0.0066567,            0.020703,             0.00613,             0.00613,             0.00613
                  45,             0.08697,            0.016842,             0.01089,             0.67142,           0.0054458,           0.0015873,          0.00035852,             0.13379,           0.0067136,            0.020217,             0.00604,             0.00604,             0.00604
                  46,            0.086165,              0.0168,            0.010809,               0.672,           0.0038202,             0.00167,          0.00036434,             0.13415,           0.0066011,            0.021385,             0.00595,             0.00595,             0.00595
                  47,            0.085097,             0.01668,            0.010877,             0.67258,           0.0032512,           0.0015134,          0.00034276,             0.13446,           0.0066076,            0.021776,             0.00586,             0.00586,             0.00586
                  48,            0.084075,            0.016895,            0.010687,             0.67222,           0.0034951,           0.0015874,          0.00034174,             0.13397,           0.0066698,            0.021745,             0.00577,             0.00577,             0.00577
                  49,            0.083921,            0.016694,            0.010529,             0.78337,           0.0033325,           0.0014781,          0.00033833,             0.13407,           0.0066678,            0.022151,             0.00568,             0.00568,             0.00568
                  50,            0.083087,            0.016562,            0.010554,             0.78589,           0.0037389,           0.0017571,          0.00037743,             0.13425,           0.0066645,            0.022176,             0.00559,             0.00559,             0.00559
                  51,            0.082901,            0.016771,            0.010448,             0.67498,           0.0064212,           0.0020663,          0.00044758,             0.13348,           0.0067555,             0.02128,              0.0055,              0.0055,              0.0055
                  52,            0.082492,            0.016566,             0.01025,             0.67557,           0.0058522,           0.0020217,          0.00044016,             0.13362,           0.0067947,            0.021504,             0.00541,             0.00541,             0.00541
                  53,            0.082009,            0.016684,            0.010251,             0.78468,           0.0073966,            0.002041,          0.00042715,             0.13276,           0.0068772,             0.02024,             0.00532,             0.00532,             0.00532
                  54,            0.081349,            0.016652,            0.010086,             0.67495,           0.0079655,           0.0022329,          0.00050487,             0.13295,           0.0068641,            0.020421,             0.00523,             0.00523,             0.00523
                  55,            0.080849,            0.016526,            0.010106,             0.67326,           0.0055271,             0.00152,          0.00032746,             0.13392,           0.0068052,            0.020902,             0.00514,             0.00514,             0.00514
                  56,            0.079915,            0.016547,            0.010047,              0.6728,           0.0059335,           0.0015287,           0.0003388,             0.13391,           0.0067496,            0.020449,             0.00505,             0.00505,             0.00505
                  57,            0.079893,            0.016379,           0.0098917,             0.67313,           0.0061774,           0.0016202,          0.00033888,             0.13414,            0.006762,            0.020804,             0.00496,             0.00496,             0.00496
                  58,            0.079119,            0.016351,           0.0098708,             0.67292,           0.0077217,           0.0016486,          0.00036832,             0.13355,           0.0068575,            0.020298,             0.00487,             0.00487,             0.00487
                  59,             0.07906,            0.016203,            0.009845,             0.67275,            0.005202,            0.001446,          0.00031517,             0.13449,           0.0067391,            0.021239,             0.00478,             0.00478,             0.00478
                  60,            0.078626,            0.016292,            0.009733,             0.67233,           0.0056084,            0.001837,          0.00036898,               0.134,           0.0068202,            0.020945,             0.00469,             0.00469,             0.00469
                  61,            0.077837,            0.016251,           0.0097406,              0.6735,           0.0059335,           0.0019862,          0.00044243,             0.13409,            0.006832,            0.021136,              0.0046,              0.0046,              0.0046
                  62,            0.077314,            0.016295,           0.0096533,             0.56164,           0.0065838,           0.0019621,          0.00045385,             0.13423,           0.0068405,            0.020791,             0.00451,             0.00451,             0.00451
                  63,            0.076767,            0.016122,           0.0094925,             0.67181,           0.0067463,           0.0017771,          0.00041535,             0.13413,           0.0068628,            0.020431,             0.00442,             0.00442,             0.00442
                  64,             0.07623,            0.016224,           0.0095035,             0.67274,           0.0073153,           0.0018967,          0.00044694,             0.13421,           0.0068602,            0.020592,             0.00433,             0.00433,             0.00433
                  65,            0.076711,            0.016104,           0.0096855,             0.67292,           0.0064212,           0.0020911,          0.00045847,             0.13437,           0.0068333,            0.020894,             0.00424,             0.00424,             0.00424
                  66,            0.075866,            0.016128,           0.0095793,             0.67333,           0.0067463,           0.0020682,          0.00044638,             0.13411,           0.0068523,            0.020811,             0.00415,             0.00415,             0.00415
                  67,            0.075561,            0.015959,           0.0095593,             0.67267,           0.0062586,           0.0019118,          0.00040817,             0.13431,           0.0068314,            0.020975,             0.00406,             0.00406,             0.00406
                  68,            0.074505,            0.016037,           0.0092673,             0.67326,           0.0073966,           0.0019018,          0.00043175,             0.13422,           0.0068903,             0.02067,             0.00397,             0.00397,             0.00397
                  69,            0.074195,            0.015943,           0.0093754,               0.672,           0.0070714,           0.0017375,            0.000393,             0.13429,           0.0069334,            0.020416,             0.00388,             0.00388,             0.00388
                  70,            0.073983,            0.016087,           0.0092681,             0.67202,           0.0054458,           0.0016998,          0.00039245,             0.13453,           0.0068903,            0.020809,             0.00379,             0.00379,             0.00379
                  71,            0.073641,            0.015809,           0.0093946,             0.67202,           0.0050394,           0.0016074,           0.0003939,             0.13474,           0.0068471,            0.020937,              0.0037,              0.0037,              0.0037
                  72,            0.073086,            0.015845,           0.0093102,             0.67255,           0.0056897,           0.0017533,          0.00043535,             0.13496,           0.0068588,             0.02102,             0.00361,             0.00361,             0.00361
                  73,            0.073487,            0.015859,           0.0093391,             0.67311,            0.006665,           0.0019284,          0.00049962,             0.13455,           0.0068994,            0.020821,             0.00352,             0.00352,             0.00352
                  74,            0.072547,            0.015773,           0.0092012,             0.67302,           0.0064212,           0.0019038,          0.00043296,             0.13433,           0.0069073,            0.020829,             0.00343,             0.00343,             0.00343
                  75,            0.071717,            0.015774,           0.0091015,             0.67284,           0.0067463,           0.0018664,          0.00044385,             0.13455,           0.0069203,            0.020675,             0.00334,             0.00334,             0.00334
                  76,            0.071912,            0.015779,           0.0091189,             0.67182,            0.006665,           0.0019673,          0.00048377,             0.13445,           0.0069544,            0.020212,             0.00325,             0.00325,             0.00325
                  77,             0.07157,             0.01578,           0.0091056,             0.56065,           0.0063399,           0.0018191,           0.0004404,              0.1345,           0.0069845,            0.020303,             0.00316,             0.00316,             0.00316
                  78,            0.071115,            0.015637,           0.0089917,             0.67154,           0.0061274,           0.0015907,          0.00039041,             0.13442,           0.0070211,             0.02033,             0.00307,             0.00307,             0.00307
